ano,Região,estado,municipio,populacao,area,densidade
2024-01-01,Nordeste,Maranhão,Boa Vista do Gurupi,7769,400.35,19.40552016985138
2024-01-01,Sudeste,Minas Gerais,Carmópolis de Minas,18498,400.01,46.2438439039024
2024-01-01,Sul,Paraná,São José da Boa Vista,6060,399.667,15.162622883550556
2024-01-01,Nordeste,Sergipe,Frei Paulo,14884,399.178,37.28662401234537
2024-01-01,Sudeste,Minas Gerais,Dom Joaquim,5051,398.793,12.66571880649861
2024-01-01,Nordeste,Piauí,Tanque do Piauí,2330,398.007,5.854168394023221
2024-01-01,Nordeste,Maranhão,Peri Mirim,11277,397.993,28.334669202724672
2024-01-01,Sul,Paraná,Wenceslau Braz,19430,397.916,48.82940118014857
2024-01-01,Nordeste,Alagoas,São Luís do Quitunde,31792,397.257,80.02879747871026
2024-01-01,Sudeste,Rio de Janeiro,São Sebastião do Alto,7999,397.214,20.137759494881852
2024-01-01,Sul,Rio Grande do Sul,Chiapetta,3992,397.179,10.050883858411447
2024-01-01,Sul,Santa Catarina,Ponte Alta do Norte,3249,396.882,8.186312304412898
2024-01-01,Norte,Tocantins,Nazaré,4660,395.997,11.767765917418567
2024-01-01,Sudeste,Minas Gerais,Varginha,142802,395.396,361.16197432447467
2024-01-01,Nordeste,Paraíba,Juru,9410,395.075,23.818262355249004
2024-01-01,Nordeste,Bahia,Cachoeira,30550,394.894,77.3625327303023
2024-01-01,Nordeste,Bahia,Valente,25126,394.877,63.62994046247312
2024-01-01,Sul,Santa Catarina,Palhoça,245477,394.85,621.6968469038875
2024-01-01,Sul,Paraná,Mato Rico,3237,394.533,8.204636874481983
2024-01-01,Nordeste,Piauí,São João da Varjota,4443,394.456,11.263613685683573
2024-01-01,Nordeste,Piauí,Lagoa Alegre,8449,394.205,21.43301074314126
2024-01-01,Nordeste,Maranhão,São Vicente Ferrer,19885,393.928,50.47876769358868
2024-01-01,Nordeste,Rio Grande do Norte,Cerro Corá,11322,393.573,28.76721726337935
2024-01-01,Centro-Oeste,Goiás,Palminópolis,3939,393.326,10.014593492421044
2024-01-01,Sudeste,Minas Gerais,Belmiro Braga,3299,393.086,8.392565494573706
2024-01-01,Nordeste,Maranhão,Alto Alegre do Maranhão,24543,392.75,62.49013367281986
2024-01-01,Sudeste,Minas Gerais,São Vicente de Minas,6935,392.651,17.66199500319622
2024-01-01,Nordeste,Pernambuco,Bonito,39163,392.627,99.74606942467022
2024-01-01,Sudeste,Rio de Janeiro,Magé,244092,390.775,624.635659906596
2024-01-01,Sudeste,Minas Gerais,Guaraciama,5203,390.263,13.332035063534079
2024-01-01,Sudeste,Minas Gerais,Nova Resende,16854,390.152,43.19854825811479
2024-01-01,Sul,Santa Catarina,Tangará,8189,390.044,20.995067223185078
2024-01-01,Centro-Oeste,Goiás,Cidade Ocidental,98963,389.985,253.76104209136247
2024-01-01,Centro-Oeste,Goiás,Maurilândia,10239,389.959,26.256606463756444
2024-01-01,Sudeste,São Paulo,Espírito Santo do Pinhal,40681,389.235,104.5152671265431
2024-01-01,Nordeste,Bahia,Nilo Peçanha,12418,388.936,31.92813213484995
2024-01-01,Norte,Tocantins,Augustinópolis,18128,388.81,46.62431521822998
2024-01-01,Nordeste,Pernambuco,Tabira,29093,388.459,74.89336068928768
2024-01-01,Sul,Santa Catarina,Benedito Novo,10738,388.291,27.65451684432552
2024-01-01,Sul,Paraná,São João,12230,388.059,31.515826201685822
2024-01-01,Sul,Paraná,Marmeleiro,16386,387.612,42.27423299588248
2024-01-01,Sul,Rio Grande do Sul,Lagoão,5429,387.453,14.012022103326082
2024-01-01,Nordeste,Sergipe,Monte Alegre de Sergipe,14732,387.352,38.0325905119891
2024-01-01,Sudeste,Rio de Janeiro,Natividade,15550,387.073,40.17330064354786
2024-01-01,Sul,Paraná,Altamira do Paraná,3543,386.945,9.156340048327282
2024-01-01,Sul,Santa Catarina,Araquari,50178,386.693,129.76185242556758
2024-01-01,Sul,Santa Catarina,Gaspar,76982,386.616,199.11747056510853
2024-01-01,Nordeste,Pernambuco,Manari,26773,386.57,69.25783169930413
2024-01-01,Sudeste,São Paulo,Riversul,5647,385.878,14.634158982890966
2024-01-01,Nordeste,Ceará,Barroquinha,14977,385.584,38.84237935184032
2024-01-01,Sudeste,São Paulo,Piracaia,26764,385.568,69.41447423022657
2024-01-01,Sudeste,Minas Gerais,Monte Formoso,4449,385.553,11.539269568645556
2024-01-01,Sudeste,São Paulo,Nova Campina,8631,385.375,22.396367174829713
2024-01-01,Nordeste,Piauí,Santo Antônio de Lisboa,5938,385.286,15.411927762752864
2024-01-01,Sudeste,São Paulo,Cristais Paulista,9543,385.23,24.772214002024764
2024-01-01,Sul,Paraná,Amaporã,4736,384.735,12.309771661013425
2024-01-01,Nordeste,Bahia,Gavião,4493,384.592,11.682510296626035
2024-01-01,Sul,Paraná,Marilândia do Sul,8774,384.424,22.823757101533726
2024-01-01,Sudeste,Minas Gerais,Rio Casca,12921,384.381,33.615085032819
2024-01-01,Sudeste,São Paulo,Laranjal Paulista,27009,384.274,70.28578566335479
2024-01-01,Sul,Santa Catarina,Videira,58299,384.126,151.77051280048735
2024-01-01,Norte,Pará,Colares,13526,384.068,35.21772186175365
2024-01-01,Sudeste,Minas Gerais,Barra Longa,5740,383.628,14.962411502810014
2024-01-01,Nordeste,Rio Grande do Norte,Paraú,3659,383.214,9.548189784298069
2024-01-01,Centro-Oeste,Goiás,Itauçu,7701,383.066,20.10358528295385
2024-01-01,Nordeste,Bahia,Lajedo do Tabocal,7702,382.936,20.113021497064786
2024-01-01,Nordeste,Pernambuco,São Caitano,39117,382.483,102.27121205386906
2024-01-01,Sudeste,Rio de Janeiro,Bom Jardim,29736,382.43,77.75540621813143
2024-01-01,Sul,Paraná,Arapongas,123863,382.215,324.0662977643473
2024-01-01,Sudeste,Minas Gerais,Dores de Guanhães,5121,382.124,13.401408966722842
2024-01-01,Nordeste,Sergipe,Pacatuba,12709,381.428,33.31952557232295
2024-01-01,Sudeste,Minas Gerais,José Gonçalves de Minas,3993,381.332,10.471190458707898
2024-01-01,Sudeste,Minas Gerais,Senhora do Porto,3088,381.328,8.098015356858138
2024-01-01,Nordeste,Rio Grande do Norte,Alexandria,14042,381.205,36.83582324471085
2024-01-01,Nordeste,Pernambuco,Panelas,23449,380.428,61.638470354442894
2024-01-01,Norte,Tocantins,Fátima,3520,380.373,9.254074290236163
2024-01-01,Sudeste,Minas Gerais,Itambé do Mato Dentro,2175,380.34,5.718567597412841
2024-01-01,Sudeste,Rio de Janeiro,Duas Barras,11354,379.619,29.90893501115592
2024-01-01,Sul,Paraná,São Jorge d'Oeste,9550,379.545,25.16170678048716
2024-01-01,Nordeste,Bahia,Santa Inês,10628,379.27,28.02225327603027
2024-01-01,Sul,Paraná,Mandirituba,28761,379.179,75.85071958098946
2024-01-01,Sul,Santa Catarina,Dionísio Cerqueira,15294,378.843,40.3702853160808
2024-01-01,Nordeste,Bahia,Coração de Maria,28258,378.42,74.6736430421225
2024-01-01,Sudeste,Minas Gerais,Braúnas,4475,378.318,11.828673232571541
2024-01-01,Nordeste,Pernambuco,Afogados da Ingazeira,42407,378.031,112.17863085302528
2024-01-01,Sul,Paraná,Rosário do Ivaí,5491,377.47,14.5468514054097
2024-01-01,Sul,Santa Catarina,Xanxerê,54194,377.426,143.58841203308728
2024-01-01,Sudeste,Minas Gerais,Desterro de Entre Rios,7900,377.165,20.945739928148157
2024-01-01,Nordeste,Paraíba,São José dos Cordeiros,3474,376.661,9.223147604875471
2024-01-01,Sudeste,Minas Gerais,Ilicínea,13171,376.341,34.99751555105609
2024-01-01,Sul,Rio Grande do Sul,Guaíba,95956,376.166,255.08950835535376
2024-01-01,Nordeste,Paraíba,Aroeiras,19148,376.118,50.909554980086035
2024-01-01,Sul,Paraná,Rio Branco do Ivaí,3850,376.109,10.236394236777105
2024-01-01,Sudeste,Minas Gerais,Nova Módica,3731,375.973,9.923584938280142
2024-01-01,Sudeste,Minas Gerais,Japonvar,8357,375.181,22.27458213502283
2024-01-01,Nordeste,Paraíba,Barra de Santana,8253,375.177,21.99761712471713
2024-01-01,Sul,Paraná,Ribeirão do Pinhal,13180,374.732,35.17180278172133
2024-01-01,Sul,Santa Catarina,Massaranduba,17897,374.459,47.79428455451732
2024-01-01,Nordeste,Pernambuco,Sirinhaém,39233,374.321,104.81111131889473
2024-01-01,Sudeste,São Paulo,Joanópolis,13095,374.293,34.985960196958
2024-01-01,Nordeste,Rio Grande do Norte,Ipanguaçu,14539,374.245,38.848882416598755
2024-01-01,Sul,Santa Catarina,Doutor Pedrinho,3719,374.205,9.938402747157307
2024-01-01,Sudeste,São Paulo,Paulicéia,8200,374.091,21.919800262502974
2024-01-01,Sudeste,Minas Gerais,Alvorada de Minas,4322,374.008,11.555902547539091
2024-01-01,Nordeste,Piauí,São José do Piauí,6732,373.347,18.03148277607695
2024-01-01,Nordeste,Pernambuco,Vitória de Santo Antão,143799,373.3,385.21028663273506
2024-01-01,Nordeste,Paraíba,Boqueirão,18153,373.077,48.6575157407184
2024-01-01,Sudeste,Minas Gerais,Rio Piracicaba,15001,373.037,40.213169203054925
2024-01-01,Nordeste,Ceará,Reriutaba,19059,372.949,51.10350208741678
2024-01-01,Nordeste,Bahia,Ipecaetá,14064,372.565,37.74911760363963
2024-01-01,Nordeste,Alagoas,Inhapi,15417,372.019,41.44143175482973
2024-01-01,Sudeste,Minas Gerais,Itutinga,4347,372.018,11.684918471686855
2024-01-01,Nordeste,Paraíba,Coremas,15005,372.012,40.334720385363916
2024-01-01,Sul,Paraná,Centenário do Sul,10936,371.834,29.41097371407671
2024-01-01,Nordeste,Maranhão,Afonso Cunha,6296,371.765,16.93542963969174
2024-01-01,Sudeste,Minas Gerais,Mar de Espanha,13119,371.6,35.30409041980624
2024-01-01,Sul,Santa Catarina,Vitor Meireles,5492,370.414,14.826653420227098
2024-01-01,Sudeste,Minas Gerais,Conselheiro Lafaiete,137980,370.246,372.6711429698093
2024-01-01,Sudeste,Espírito Santo,Conceição do Castelo,12448,369.778,33.663441308028055
2024-01-01,Sudeste,Minas Gerais,São Tomé das Letras,7089,369.747,19.172569351475467
2024-01-01,Sudeste,Minas Gerais,Conceição do Rio Verde,12780,369.681,34.5703457846089
2024-01-01,Sudeste,São Paulo,Caçapava,99678,368.99,270.13740209761784
2024-01-01,Nordeste,Bahia,Aramari,10122,368.947,27.434834813672424
2024-01-01,Nordeste,Maranhão,Igarapé do Meio,14350,368.685,38.9221150846929
2024-01-01,Sudeste,São Paulo,Tabatinga,14994,368.604,40.67780056646157
2024-01-01,Sudeste,São Paulo,Jales,50017,368.574,135.70409198695512
2024-01-01,Nordeste,Paraíba,Princesa Isabel,21659,368.569,58.76511589417449
2024-01-01,Nordeste,Ceará,Jati,8100,368.359,21.989417931963114
2024-01-01,Nordeste,Bahia,Fátima,18469,368.342,50.140901662042346
2024-01-01,Sudeste,Minas Gerais,Cabo Verde,11396,368.206,30.95006599566547
2024-01-01,Sudeste,Minas Gerais,Brazópolis,14506,367.688,39.4519266334501
2024-01-01,Nordeste,Rio Grande do Norte,Jardim do Seridó,11952,367.645,32.509622053883504
2024-01-01,Sudeste,Rio de Janeiro,Mangaratiba,43624,367.606,118.67053312513941
2024-01-01,Sul,Santa Catarina,São Domingos,9356,367.525,25.4567716481872
2024-01-01,Sudeste,Minas Gerais,Cascalho Rico,2757,367.308,7.505962298670326
2024-01-01,Sul,Rio Grande do Sul,Santo Cristo,15656,367.202,42.63593335548281
2024-01-01,Sudeste,Minas Gerais,Guimarânia,8808,366.833,24.010925952681465
2024-01-01,Sudeste,São Paulo,Parapuã,10729,366.664,29.261121899068357
2024-01-01,Nordeste,Bahia,Quixabeira,9815,366.387,26.78861422484968
2024-01-01,Sul,Paraná,Cambará,23430,366.153,63.989643673546304
2024-01-01,Sudeste,Minas Gerais,Belo Vale,8946,365.923,24.447766333354284
2024-01-01,Sul,Santa Catarina,Biguaçu,82028,365.755,224.27034490300883
2024-01-01,Nordeste,Sergipe,Japaratuba,16472,365.677,45.0452175006905
2024-01-01,Nordeste,Alagoas,Viçosa,24423,365.644,66.79447768868079
2024-01-01,Centro-Oeste,Goiás,Cromínia,3977,364.918,10.898338804882192
2024-01-01,Sudeste,São Paulo,Herculândia,9302,364.252,25.537265409661444
2024-01-01,Sudeste,São Paulo,Bocaina,11467,363.926,31.509152959667627
2024-01-01,Sudeste,Minas Gerais,São Gonçalo do Rio Abaixo,12353,363.828,33.952856844442984
2024-01-01,Sul,Paraná,Paulo Frontin,6369,363.351,17.528505494686957
2024-01-01,Sudeste,São Paulo,Santa Isabel,54586,363.332,150.237248577059
2024-01-01,Nordeste,Ceará,Carnaubal,17758,363.22,48.89047959914101
2024-01-01,Sudeste,São Paulo,Álvares Florence,3978,362.411,10.976488020507103
2024-01-01,Nordeste,Piauí,Nazária,10706,362.376,29.543899154469393
2024-01-01,Nordeste,Bahia,São José do Jacuípe,10556,362.365,29.130848729871815
2024-01-01,Sudeste,São Paulo,Icém,7969,362.355,21.99224517393164
2024-01-01,Sul,Rio Grande do Sul,Crissiumal,13127,362.194,36.24300789079885
2024-01-01,Sudeste,São Paulo,Guará,18790,362.183,51.87985079365956
2024-01-01,Sudeste,Minas Gerais,Alterosa,14253,362.01,39.371840556890696
2024-01-01,Sudeste,Minas Gerais,Nova Era,17807,361.926,49.200665329376726
2024-01-01,Sul,Rio Grande do Sul,Não-Me-Toque,18314,361.689,50.634661269764905
2024-01-01,Sudeste,Rio de Janeiro,Maricá,211986,361.572,586.2898675782417
2024-01-01,Nordeste,Paraíba,Santana dos Garrotes,6657,361.484,18.415752841066272
2024-01-01,Sul,Rio Grande do Sul,Farroupilha,72477,361.341,200.57784751799545
2024-01-01,Nordeste,Rio Grande do Norte,Porto do Mangue,5357,361.237,14.829599404269219
2024-01-01,Sul,Paraná,Porto Barreiro,3078,361.021,8.525819827655454
2024-01-01,Sul,Rio Grande do Sul,Derrubadas,2797,360.851,7.751121654089915
2024-01-01,Nordeste,Bahia,Santo Estêvão,54940,360.334,152.4696531551283
2024-01-01,Sudeste,Espírito Santo,Ponto Belo,6696,360.11,18.594318402710282
2024-01-01,Sudeste,Espírito Santo,Governador Lindenberg,11467,360.016,31.851362161681703
2024-01-01,Sul,Paraná,Xambrê,5851,359.712,16.26579041010586
2024-01-01,Nordeste,Sergipe,Aquidabã,20542,359.543,57.13363909184715
2024-01-01,Nordeste,Paraíba,Santa Teresinha,4499,359.442,12.516622987853395
2024-01-01,Sudeste,São Paulo,Pariquera-Açu,19576,359.414,54.46643703361583
2024-01-01,Nordeste,Maranhão,Dom Pedro,23579,358.493,65.77255343897929
2024-01-01,Sudeste,São Paulo,Rinópolis,9357,358.481,26.10180176913142
2024-01-01,Sudeste,Rio de Janeiro,Guapimirim,54300,358.443,151.48852118746913
2024-01-01,Sul,Rio Grande do Sul,Independência,6558,358.284,18.30391532973842
2024-01-01,Nordeste,Piauí,Nossa Senhora dos Remédios,8732,357.896,24.398149183002882
2024-01-01,Sudeste,Minas Gerais,Pedrinópolis,3404,357.891,9.511275779497108
2024-01-01,Sudeste,Minas Gerais,Fervedouro,10693,357.683,29.89518651990729
2024-01-01,Sudeste,Minas Gerais,Felício dos Santos,5248,357.622,14.67471240583633
2024-01-01,Sudeste,Minas Gerais,Ervália,20951,357.489,58.605999065705525
2024-01-01,Sudeste,São Paulo,Narandiba,5908,357.325,16.533967676484995
2024-01-01,Centro-Oeste,Mato Grosso,Curvelândia,4967,357.212,13.9049080098093
2024-01-01,Sul,Rio Grande do Sul,Erval Seco,6902,357.181,19.323536246328892
2024-01-01,Sudeste,Minas Gerais,Carmo da Mata,11279,357.178,31.578092715676778
2024-01-01,Nordeste,Piauí,Nossa Senhora de Nazaré,5406,356.872,15.148288461969557
2024-01-01,Sul,Santa Catarina,Pouso Redondo,17836,356.539,50.0253829174368
2024-01-01,Sudeste,São Paulo,Pontal,38376,356.371,107.68552996736548
2024-01-01,Centro-Oeste,Goiás,Professor Jamil,3732,356.292,10.474554578828602
2024-01-01,Sudeste,Minas Gerais,Iraí de Minas,7423,356.264,20.835672422697773
2024-01-01,Sul,Santa Catarina,São Lourenço do Oeste,25770,356.193,72.3484178521195
2024-01-01,Sul,Paraná,Planaltina do Paraná,4123,356.192,11.575217860030545
2024-01-01,Sudeste,Minas Gerais,Bueno Brandão,11161,356.15,31.337919415976415
2024-01-01,Sudeste,São Paulo,Panorama,15214,356.05,42.72995365819407
2024-01-01,Sudeste,São Paulo,Gália,6435,355.914,18.080210387902696
2024-01-01,Nordeste,Maranhão,Presidente Juscelino,11616,355.568,32.66885659001935
2024-01-01,Sudeste,Espírito Santo,Brejetuba,13642,354.404,38.49279353506168
2024-01-01,Sul,Paraná,Juranda,7898,354.364,22.287817046878352
2024-01-01,Centro-Oeste,Mato Grosso do Sul,Ladário,22290,354.255,62.92077740610577
2024-01-01,Sul,Paraná,Moreira Sales,11137,353.772,31.480727700326764
2024-01-01,Nordeste,Maranhão,São José dos Basílios,7102,353.72,20.07802781861359
2024-01-01,Sul,Paraná,Realeza,19903,353.416,56.316069447902755
2024-01-01,Sudeste,Minas Gerais,Carangola,32165,353.404,91.01481590474359
2024-01-01,Sul,Paraná,São João do Ivaí,10700,353.331,30.283218851445245
2024-01-01,Sudeste,Minas Gerais,Ibiracatu,5139,353.257,14.547482427807516
2024-01-01,Sudeste,Minas Gerais,Santa Rita do Sapucaí,42320,352.969,119.897214769569
2024-01-01,Nordeste,Rio Grande do Norte,Taipu,11716,352.818,33.206922549303044
2024-01-01,Sudeste,São Paulo,Sarapuí,10632,352.592,30.15383219131461
2024-01-01,Sul,Paraná,Nova Prata do Iguaçu,13196,352.565,37.428559272758214
2024-01-01,Sudeste,Minas Gerais,Conceição da Aparecida,10668,352.521,30.262026943075732
2024-01-01,Sudeste,Rio de Janeiro,Saquarema,95201,352.13,270.35753840911025
2024-01-01,Nordeste,Paraíba,Manaíra,10700,352.025,30.395568496555644
2024-01-01,Sudeste,Minas Gerais,Leandro Ferreira,3270,352.005,9.289640772148124
2024-01-01,Nordeste,Bahia,Teofilândia,21827,351.892,62.02755390858559
2024-01-01,Sul,Rio Grande do Sul,Sarandi,23356,351.718,66.40547256608987
2024-01-01,Nordeste,Paraíba,Aguiar,5061,351.607,14.393911384016812
2024-01-01,Norte,Tocantins,Cachoeirinha,1991,351.535,5.663731918585631
2024-01-01,Sul,Santa Catarina,Palmitos,15812,351.051,45.041888500531265
2024-01-01,Nordeste,Ceará,São Benedito,49829,350.847,142.02487124017023
2024-01-01,Sul,Santa Catarina,Vargem,2632,350.606,7.507002161970988
2024-01-01,Sul,Santa Catarina,Urupema,2735,350.472,7.803761784108289
2024-01-01,Sul,Rio Grande do Sul,Taquari,25968,349.967,74.20128183514446
2024-01-01,Sul,Paraná,Santa Isabel do Ivaí,9059,349.497,25.920108040984616
2024-01-01,Sul,Rio Grande do Sul,Roque Gonzales,6698,349.074,19.18790858098856
2024-01-01,Nordeste,Ceará,Ereré,6393,349.033,18.31631966031865
2024-01-01,Sul,Paraná,Balsa Nova,13871,348.926,39.75341476416203
2024-01-01,Sul,Rio Grande do Sul,Ibiaçá,4618,348.778,13.24051402324688
2024-01-01,Sul,Paraná,Paranacity,9597,348.631,27.527672524818506
2024-01-01,Sudeste,Minas Gerais,Guaraciaba,9921,348.596,28.459879057705766
2024-01-01,Sudeste,Minas Gerais,Coluna,8251,348.492,23.676296729910586
2024-01-01,Sudeste,Minas Gerais,Mercês,10609,348.271,30.46191040884828
2024-01-01,Sudeste,São Paulo,Nuporanga,7550,348.265,21.678893945702267
2024-01-01,Sul,Rio Grande do Sul,Augusto Pestana,7302,348.219,20.969562258234042
2024-01-01,Sudeste,Minas Gerais,Rio Preto,5240,348.046,15.055481172028985
2024-01-01,Sudeste,São Paulo,Borebi,2787,347.989,8.00887384371345
2024-01-01,Sudeste,Minas Gerais,Pedra do Indaiá,4232,347.92,12.16371579673488
2024-01-01,Sudeste,Minas Gerais,Jacutinga,26705,347.667,76.81200689165208
2024-01-01,Sudeste,São Paulo,Álvares Machado,28250,347.647,81.26058904578495
2024-01-01,Sul,Rio Grande do Sul,Antônio Prado,13328,347.541,38.34943215332867
2024-01-01,Sudeste,Minas Gerais,Santana do Manhuaçu,9236,347.362,26.58897634168389
2024-01-01,Sul,Paraná,Diamante do Sul,3170,347.233,9.129316626011928
2024-01-01,Sul,Paraná,Lindoeste,5226,347.093,15.05648342086991
2024-01-01,Nordeste,Bahia,Santa Bárbara,21723,347.021,62.598517092625514
2024-01-01,Sudeste,São Paulo,Monte Alto,48725,346.95,140.43810347312294
2024-01-01,Sul,Santa Catarina,Vidal Ramos,6275,346.932,18.087117936656174
2024-01-01,Centro-Oeste,Goiás,Simolândia,5693,346.811,16.41528094552941
2024-01-01,Nordeste,Bahia,Nova Fátima,8264,346.784,23.83039586601458
2024-01-01,Sudeste,São Paulo,Ilhabela,36329,346.389,104.87919651028179
2024-01-01,Sul,Paraná,Planalto,14663,346.241,42.34911521165893
2024-01-01,Sudeste,Minas Gerais,Ibertioga,5334,346.24,15.405499075785581
2024-01-01,Nordeste,Maranhão,Igarapé Grande,10463,346.218,30.220843514779705
2024-01-01,Sul,Santa Catarina,São Cristóvão do Sul,6389,345.903,18.470496063925435
2024-01-01,Nordeste,Piauí,Curralinhos,4527,345.811,13.090965874422734
2024-01-01,Sudeste,São Paulo,Tabapuã,11499,345.792,33.25409494725153
2024-01-01,Nordeste,Rio Grande do Norte,Marcelino Vieira,8092,345.711,23.40683403189369
2024-01-01,Nordeste,Alagoas,Arapiraca,243661,345.655,704.9254314272903
2024-01-01,Nordeste,Bahia,Antônio Gonçalves,11236,345.284,32.54132829786494
2024-01-01,Sudeste,Minas Gerais,São José do Jacuri,6298,345.146,18.24735039664374
2024-01-01,Sul,Paraná,Leópolis,3751,344.918,10.875048562266974
2024-01-01,Nordeste,Paraíba,Gurjão,3343,344.502,9.703862386865678
2024-01-01,Centro-Oeste,Mato Grosso,São Pedro da Cipa,4247,344.33,12.334098103563443
2024-01-01,Sul,Santa Catarina,Santo Amaro da Imperatriz,29392,344.235,85.38353159905297
2024-01-01,Nordeste,Bahia,Itaquara,8448,344.093,24.551502064848744
2024-01-01,Sudeste,Minas Gerais,Betim,429236,344.062,1247.5542198789753
2024-01-01,Nordeste,Pernambuco,Arcoverde,82003,343.923,238.43418439592583
2024-01-01,Sul,Paraná,Braganey,4802,343.321,13.986910209395871
2024-01-01,Nordeste,Ceará,Potengi,8926,343.264,26.003309406171343
2024-01-01,Nordeste,Rio Grande do Norte,Areia Branca,24643,342.749,71.8980945239811
2024-01-01,Sudeste,São Paulo,Potirendaba,18994,342.492,55.458229681277224
2024-01-01,Nordeste,Ceará,Ararendá,11485,342.301,33.552341360381654
2024-01-01,Sul,Rio Grande do Sul,Aratiba,6618,342.279,19.335103818814478
2024-01-01,Sudeste,Minas Gerais,Divino das Laranjeiras,4186,342.249,12.230861156643261
2024-01-01,Nordeste,Pernambuco,Escada,62252,342.156,181.9404014543074
2024-01-01,Nordeste,Piauí,Vera Mendes,3271,341.974,9.565054653277734
2024-01-01,Sudeste,Espírito Santo,São Roque do Canaã,11271,341.944,32.96153756170601
2024-01-01,Sudeste,Minas Gerais,Nazareno,8390,341.453,24.571463715357606
2024-01-01,Nordeste,Maranhão,Apicum-Açu,17984,341.12,52.72045028142589
2024-01-01,Nordeste,Rio Grande do Norte,São José do Campestre,11340,341.115,33.24392067191416
2024-01-01,Nordeste,Maranhão,Miranda do Norte,24377,341.107,71.4643792123879
2024-01-01,Sudeste,Minas Gerais,Iapu,12486,340.994,36.61648005536754
2024-01-01,Nordeste,Alagoas,Marechal Deodoro,62341,340.987,182.82515169199996
2024-01-01,Nordeste,Sergipe,Nossa Senhora Aparecida,9496,340.856,27.859271950618442
2024-01-01,Nordeste,Rio Grande do Norte,Galinhos,2160,340.769,6.338604743976124
2024-01-01,Nordeste,Paraíba,Gurinhém,14133,340.408,41.5178256680219
2024-01-01,Sudeste,Minas Gerais,Barão de Cocais,32095,340.14,94.35820544481685
2024-01-01,Sul,Santa Catarina,Faxinal dos Guedes,11486,340.07,33.77539918252125
2024-01-01,Nordeste,Rio Grande do Norte,Tangará,13602,339.484,40.066689446336206
2024-01-01,Sul,Rio Grande do Sul,Jacuizinho,2070,339.399,6.099016202169128
2024-01-01,Nordeste,Pernambuco,Palmares,56615,339.388,166.81497283345317
2024-01-01,Sudeste,Minas Gerais,Dionísio,6789,339.375,20.004419889502763
2024-01-01,Sudeste,São Paulo,Pacaembu,15217,339.375,44.83830570902394
2024-01-01,Norte,Tocantins,Carmolândia,2246,339.366,6.618223393032891
2024-01-01,Nordeste,Alagoas,Senador Rui Palmeira,12549,338.569,37.06482282784307
2024-01-01,Sul,Rio Grande do Sul,Mariana Pimentel,4003,338.45,11.827448663022603
2024-01-01,Sudeste,São Paulo,Avanhandava,11438,338.37,33.803233147146614
2024-01-01,Nordeste,Piauí,Santa Rosa do Piauí,4690,338.336,13.86195970869195
2024-01-01,Sudeste,Rio de Janeiro,Conceição de Macabu,21769,338.26,64.35582096612073
2024-01-01,Sul,Santa Catarina,Mirim Doce,2554,337.991,7.556414224047386
2024-01-01,Sudeste,Minas Gerais,Pirajuba,5762,337.98,17.048346055979643
2024-01-01,Nordeste,Piauí,Anísio de Abreu,9631,337.877,28.504455763487897
2024-01-01,Sudeste,Minas Gerais,Divino,21329,337.776,63.145398133674384
2024-01-01,Sul,Rio Grande do Sul,Paraíso do Sul,6635,337.534,19.657278970414833
2024-01-01,Sul,Rio Grande do Sul,Tenente Portela,14811,337.495,43.88509459399398
2024-01-01,Nordeste,Paraíba,Mamanguape,46719,337.434,138.45374206511494
2024-01-01,Nordeste,Sergipe,Itabaiana,108408,337.348,321.3536170364134
2024-01-01,Nordeste,Pernambuco,Capoeiras,18890,337.108,56.035454513093725
2024-01-01,Nordeste,Piauí,Boa Hora,7108,336.954,21.09486754868617
2024-01-01,Sul,Santa Catarina,Ituporanga,28042,336.588,83.3125363946427
2024-01-01,Sul,Santa Catarina,Brunópolis,2466,336.439,7.329709100312389
2024-01-01,Nordeste,Ceará,Cruz,31847,335.921,94.80502856326339
2024-01-01,Sul,Paraná,Mandaguari,38050,335.814,113.30677101014251
2024-01-01,Sudeste,São Paulo,Ribeira,3166,335.759,9.429382384388802
2024-01-01,Nordeste,Alagoas,São Miguel dos Campos,53391,335.679,159.05373883978444
2024-01-01,Sudeste,Minas Gerais,Serra da Saudade,854,335.659,2.54424877628784
2024-01-01,Sul,Paraná,Janiópolis,5835,335.65,17.384179949352006
2024-01-01,Nordeste,Paraíba,Pedra Lavrada,6998,335.615,20.851273036068115
2024-01-01,Sudeste,Minas Gerais,Campanha,16334,335.587,48.67292237184397
2024-01-01,Sul,Paraná,Cafezal do Sul,4561,335.392,13.599012498807365
2024-01-01,Sul,Rio Grande do Sul,Machadinho,5864,335.344,17.486521303497305
2024-01-01,Nordeste,Pernambuco,Santa Cruz do Capibaribe,104277,335.309,310.9877754548789
2024-01-01,Sul,Rio Grande do Sul,São José do Ouro,6978,335.215,20.816490908819713
2024-01-01,Sudeste,Minas Gerais,Belo Oriente,24503,334.909,73.16315775330015
2024-01-01,Sul,Paraná,Borrazópolis,7824,334.378,23.39866857269318
2024-01-01,Sul,Santa Catarina,Grão-Pará,6397,334.362,19.131958775219672
2024-01-01,Nordeste,Alagoas,Igaci,24452,334.346,73.13381945649118
2024-01-01,Nordeste,Alagoas,Jequiá da Praia,9625,334.266,28.794433175973623
2024-01-01,Nordeste,Alagoas,Maragogi,33232,334.165,99.44787754552391
2024-01-01,Sudeste,Minas Gerais,Botelhos,15137,334.089,45.30828611537644
